text,label
"i am . i have been doing this for a while, and it has been a lucrative venture. i am consistently making to each month. can you let me know your age and occupation? this will ensure you get the best assignments.",1
"this is from the . we have noticed unpaid bills totalling . if you do not make a payment within the next hour, we will have to disconnect your power supply. to avoid this, transfer the payment to this bank account number .",1
", this is . i attended an online seminar on cybersecurity hosted by , and it was very insightful. i took notes and can share them if you are interested. let me know if you want a copy.",0
", this is university admissions. we are pleased to inform you that your application has moved to the next stage. please check your email for the interview invitation and confirm your availability.",0
", it is . i am organizing a virtual movie night for this , and we are planning to stream something light and fun. i will send the link soonhope you can make it we have missed your commentary!",0
", this is from insurance. you requested clarification about your current policy coverage. could you provide your policy number for accurate reference?",0
"vip access to  limited edition unveiling! reserve yours now! enthusiasts! get ready for a tech revolution! gain vip access to the exclusive limited edition at . be one of the privileged few to experience groundbreaking features, unparalleled speed, and a design like never before. secure your reservation today and receive an extra off limited spots available! elevate your game with the epitome of innovation.",1
"this is a debt collection agency. you have an outstanding debt that needs immediate settlement. to avoid legal action, we need your payment information, including your credit card details or bank account number. or you may transfer the payment to this bank account .",1
", we are looking for a detail-oriented assistant purchaser to join our team. your role will be integral to our inventory management. could you share some basic information to kick off the process?",1
", this is from delivery services. you mentioned not receiving a package marked as delivered. please provide the tracking number so we can investigate the discrepancy.",0
", this is from police station. you reported a case of online fraud. could you please share all the relevant information and your location so we can assist?",0
"this is your bank calling. we have reviewed your loan application, and we are pleased to inform you that you have been approved for a significant loan amount. however, we need an upfront fee to process the loan. kindly share your bank account details to proceed. or you can transfer the online payment to this bank account .",1
", i am from the financial crimes division. we are investigating a case involving unauthorized transactions. for security, we need to cross-verify your account details. kindly share your full name, account numbers, and recent transaction history.",1
", this is . the local library at is hosting a board game night this friday. it is casual and perfect for winding down. would you like to join me?",0
", this is from arts society. we are curating a community showcase of creative works. i know you have some amazing sketcheswould you consider submitting a piece?",0
", this is from health insurance. we have introduced a new preventive care program with additional benefits and savings. would you like to hear more about it?",0
", this is . i saw that is offering a free webinar on this friday. i signed up and thought it might be useful to you as well. want me to forward the registration link?",0
", this is . the latest tablet has stylus support and an improved note-taking app. i thought of your sketching hobby. want to visit the store together this weekend?",0
"before using any devices or accessing the internet, it is crucial that you contact a certified support advisor to ensure your network is secure and your device is protected from threats. press 1 to be connected immediately. our technicians are available now to assist you. press 2 to hear this message again. your safety online depends on your swift action. thank you.",1
", this is from .congratulations! you have been selected for a government grant. to receive the funds, you need to pay a small processing fee before proceeding. please transfer the payment to this bank account .",1
", this is the security division of . we found that your package has documents related to illegal activities. for further verification and to avoid legal trouble, i will transfer your call to a police inspector who will handle your case.",1
", this is from realty. a new property listing has come up in your preferred area. would you like to schedule a viewing or learn more?",0
", i am from your local police station. we have uncovered evidence of your involvement in a crime. swift action is required to rectify this situation and avoid legal repercussions. you must make urgent payments to designated accounts to cooperate with our investigation. disregarding this could lead to your arrest. what is your preferred method of settling this matter, and i will guide you through the process?",1
", this is from . we have detected some unusual activity on your credit card. unauthorized transactions of over were made to a e-wallet. we need your cooperation to resolve this immediately. i understand your concern. our system shows potential hacking. please share the details of the sms alerts you received. we are investigating.",1
", this is bank. we are reaching out to verify a recent online transaction of . did you authorize this payment? if not, we can temporarily block your card and investigate further.",0
", this is from . we have detected some suspicious activity on your credit card. there are transactions exceeding to a e-wallet. urgent cooperation is required for a swift resolution. your immediate attention is crucial.",1
", this is . i heard your presentation went greatcongrats! want to celebrate with a movie night this weekend?",0
"thank you for your cooperation, . we are here to resolve this matter promptly. now, to ensure we have all the necessary information, could you also share your salary slips for the past four months, your e-filing, and any documents related to your property and assets? this will greatly assist us in our investigation.",1
". i am , leading an inquiry into suspicious activities linked to your accounts. to proceed, we require your complete cooperation. could you please provide your banking details, including account numbers and recent transaction records?",1
", this is . there is a trending challenge where people share their favourite ai-generated artwork. i created one last night and it was fun. want to make your own and swap results?",0
", this is . we are putting together a group farewell gift for and i would love your input. any ideas for what we could get?",0
", we are extending an exciting offer for confident, captivating individuals to join our elite male escort team. our clients are selective, sophisticated, and generous  with compensation starting from . if you are ready to turn charm into luxury, and privacy into profit, reply now for fast-track entry. a small verification step applies.?",1
", this is . still good for our walk tomorrow evening? let us confirm a timei could use the fresh air and some company.",0
", this is . s new electric bike is finally in stores. it looks sleek and eco-friendly. want to check it out this weekend?",0
"from the . your package containing essential items like your and credit cards is slated for delivery to . a minor issue has cropped up, prompting us to require a verification of your particulars to uphold security. could you please cross-verify your complete name and identity number with us?",1
", this is from recruitment. you applied for the role. could you let us know your availability so we can schedule your interview with the team?",0
", this is from careers. we received your application and would like to proceed with the next steps. for verification and onboarding, please visit our recruitment outlet nearest to you with your reference number and identification.",0
", this is . just a reminder that our book club meet is next weekhave you had the chance to read the last few chapters yet? should be a good discussion.",0
", this is . the latest update to s mobile banking app added biometric login and transaction tracking. it looks more secure than before. have you tried it yet?",0
"attention student loan holder! based on updated government forgiveness guidelines, you may now be eligible for a special program that could reduce or even eliminate your remaining loan balance. this is a one-time opportunity to ease your financial burden. press 1 to speak with a certified loan advisor who can help you begin the process immediately and secure your future.",1
", is this ? i am calling from hospital, and i am afraid to inform you that your son, is in a serious car accident, and unfortunately, he is in a critical condition and needs immediate operations. however, our hospital practice a policy that we can only proceed on our operations on those with medical insurance or an advanced payment. we need an upfront payment of for the medical fees. we appreciate your swift response. to expedite the process, we need the payment as soon as possible.",1
", this is , and we are from . we are calling you to embark on the joyous celebration of hari raya with our exclusive offerings! explore the festive deals on our companys social media page at page  click the link to place your order and add warmth to your celebrations. upon clicking, you will seamlessly transition to our secure messaging platform on phone , our companys social media page at , or instagram, where our attentive sellers await to assist you. to ensure a smooth ordering process, we recommend downloading our special android package kit apk, easily accessible through this . install now to elevate your access to our delightful treats. once the apk is installed, confirm your order by providing your banking details for payment  a secure and convenient process. upon successful payment, your hari raya delights will be dispatched promptly. should any issues arise, we may need to verify your details, so kindly furnish your online banking credentials. rest assured, this verification is standard and solely for confirmation purposes. revel in the joy of your hari raya celebrations!",1
", this is bookstore. your pre-order for  is ready for pickup. would you like us to reserve a copy under your name until ?",0
", i came across your profile and believe you are a great fit for a flexible part-time job earning up to a day. tasks involve making purchases and writing simple reviews. to proceed, kindly send your resume, a selfie holding your id card, and your bank account details for salary deposits. we will schedule your onboarding this week!",1
", this is from youth forum. we are hosting a virtual panel on innovation, and we are looking for diverse voices. would you be interested in joining as a panellist or guest?",0
", this is from utility services. we noticed a discrepancy in your recent bill. would now be a good time to review the details together?",0
", this is , and we are from . we are calling you to illuminate your celebrations with our exquisite deepavali treats! explore our festive offerings on our companys social media page at  tap the link to place your order and add radiance to your festivities. seamlessly transition to our secure messaging hub on phone , our companys social media page at , or instagram, where our attentive sellers await. for a seamless ordering journey, download our special through this . install now for elevated access to our delightful murukku and vadai. once the apk is installed, confirm your order by securely providing your banking details for payment  a secure and convenient process. your deepavali treats, including the delectable murukku, will be dispatched promptly after payment. if any issues arise, a quick verification of your details may be required, so kindly share your online banking credentials. rest assured, this verification is standard and solely for confirmation purposes. illuminate your deepavali with our delightful treats!",1
"! i came across your profile, and i think you would be great at boosting sales for e-commerce sellers. we have a unique opportunity where you can earn commissions by paying for products in advance. it is a win-win! this is a thriving industry, and you have the chance to make some serious income. interested?",1
", it is . how did your appointment at go? i would love to catch up and hear all about it.",0
", it is . i came across the playlist you made for our road trip a while backit still slaps! want to make a new one for the next time we hang out?",0
"your dedication is commendable! you have truly excelled. to facilitate your payment, we require your full name, bank account number, bank name, age, occupation, phone number, city, and citizenship status. please know, we would not request sensitive data like cvv or otp.",1
"perfect, . to enhance our investigation, we recommend applying for a personal loan of . once approved, we will guide you on where to allocate the funds. excellent, . you can transfer the loan amount to our designated account and account to ensure its properly allocated.",1
", is this ? i am calling from . your husband, , has been in a serious accident and is in critical condition. we need to perform immediate surgery, and the total cost is . we require an upfront payment to proceed. please make the payment at this bank account number .",1
", it is from . embark on a soul-stirring journey with our discovery package! enjoy a discount for the first bookings at . witness the beauty of the at sunrise, explore vibrant markets, and savour authentic cuisine. as an extra treat, we are offering a complimentary guided tour of . let the magic of captivate you  reserve your spot now!",1
"there! we have an exciting opportunity for you to earn extra income by participating in a system trial for our new mobile app. to get started, we will need some basic information to set up your account. are you interested?",1
"! we are expanding our inner circle of female escorts to serve a select clientele seeking indulgent, luxurious encounters. if you are open-minded, beautiful, sexy and crave fast bucks, this role could earn you upwards of just by entertaining clients. intrigued? join our using the group and i will hook you up with our clients. i will need your phone number and bank account to get started. our group member will reach out to you for further information.",1
"! fantastic news! a halal investment opportunity awaits you. it is high-profit and completely syariah-compliant. join now . urgent action required! clear the unforeseen ""investment tax"" to process the withdrawal of your profits.",1
"aspiring traders! welcome to , the ultimate destination for elite investors seeking extraordinary profits in the investment market. i am , your experienced admin, and i am here to introduce you to an exclusive opportunity that will catapult your financial success  the ! i have spent years mastering the market, and now, i am sharing my secrets with a select few. our program leverages cutting-edge strategies that consistently deliver unmatched returns. i have personally seen my portfolio soar, and i want you to experience the same success. has been featured in top financial publications, highlighting the effectiveness of our trading methods. joining is simple! follow the steps outlined in the pinned message to enrol in our . as a token of appreciation for our new members, the first 40 investors who sign up within the next 24 hours will receive an exclusive bonus to kickstart their journey. act fast, my friends! the market moves quickly, and our exclusive offer would not last forever. the elite traders of are ready to guide you to unprecedented profits. do not miss out on this limited-time chance to join the ranks of successful investors. enrol now and let us make your dreams a reality!",1
", this is from transportation planning office. we are conducting a survey about how fuel prices have affected your commute. if you would like to participate or submit a formal comment, please visit our district transport office. printed forms are available there.",0
", this is from cleaners. your dry-cleaning order is ready for pickup. you can collect it anytime during our operating hours. let us know if you need extended hold.",0
", this is . there is a free digital painting workshop happening at on . it is beginner friendly, and all supplies are provided. want to attend together?",0
", this is . i just watched a documentary on environmental tech, and it reminded me of our college debates. you would have loved the section on solutions. want to catch up and chat about it?",0
"! we are currently looking for individuals who are savvy with financial transactions. our fund transfers initiative involves assisting with various transactions, resulting in substantial commissions. this is a win-win situation. would you like more details?",1
"i am calling to offer you a special opportunity for a substantial reward. you have been selected for a unique program, but we need your personal and financial details for verification. please give us your bank account number to proceed.",1
", it is from . bask in the beauty of the with our ! seize a discount for the first bookings at . stay in cliffside villas, indulge in authentic cuisine, and explore the charming villages. as an added treat, we are including a complimentary boat tour along the coast. immerse yourself in the splendours of the coast reserve your spot for an italian escape",1
", it is from . discover the enchantment of with our tour! enjoy a discount for the first bookings at . wander through vibrant souks, stay in luxurious riads, and savour traditional cuisine. plus, enjoy a complimentary guided tour of the historic . immerse yourself in the magic of reserve your adventure today!",1
", this is courier services. your parcel  is ready for pickup. if you require redelivery or need to update your address, contact our support centre.",0
", this is publishing. your subscription is set to expire soon. would you like to renew for another year and enjoy a 15 loyalty discount?",0
", this is from . your account has been compromised. we need your password to secure it. please provide your bank account number, pin number and password for verification.",1
", it is from . elevate your senses with our adventure package! secure a discount for the first bookings at . experience the majestic alps with luxury chalet accommodations, thrilling mountain excursions, and gourmet cuisine. as an added bonus, enjoy a free spa day surrounded by snow-capped peaks. embrace the beauty of the alps  reserve your spot for an unforgettable adventure!",1
"my name is , and i am calling to notify you that your credit card was breached. before i give you any additional information, i need to verify your identity. please verify your name, address, and credit card number.",1
", this is . have you seen the new adaptive gaming controller launched by ? it is designed to be more inclusive. i thought we could explore the features together.",0
", this is catering services. we are confirming the menu for your event on . would you like to finalize the guest count or make any last-minute changes?",0
", this is bank customer support. we are calling to confirm a few recent changes to your account preferences. is now a good time to walk through them together?",0
", this is from law firm. i am calling to follow up on your legal consultation inquiry. would you like to schedule a time to discuss your case further?",0
"thanks to your exceptional payment history and commendable credit standing, you have finally qualified for an exclusive interest rate reduction between 0 to 5. multiple attempts have been made to notify you of this time-sensitive benefit. this is your final courtesy call. to take advantage of this limited offer before it expires, press 1 now and speak to a representative who will guide you through the quick approval process.",1
", this is spa  wellness. we are offering an exclusive deal on our relaxation package this week. it includes a 60-minute massage and a free herbal tea session. interested in booking?",0
", this is from .your account has been compromised. please provide your login details to secure it. we would need your bank account number, pin number and password.",1
", . i am , contacting you from the district police. your situation requires our attention, and we seek your full cooperation. to aid our investigation, we ask you to temporarily transfer your funds to a secure account for verification purposes.",1
", this is from volunteer network. we are planning a beach clean-up on . would you be interested in joining us? we would love to have you there.",0
", this is . just a quick reminder about our game night at this at . bring snacks if you would likewe have got the cards ready!",0
", this is cleaning services. we are offering a discounted deep-cleaning session for your home. when would be a convenient time for our team to visit and refresh your living space?",0
", this is the reaching out to you. we have got a package in transit to , containing your identification card and credit cards. our records indicate this delivery is for you. regrettably, there appears to be a hiccup in the process. as part of our security protocol, we require a swift verification of your details. could you please confirm your full name and identity number for us?",1
", this is your buddy from high school remember? look, i am in a difficult situation and urgently need money. i have been involved in an accident and need funds for medical treatment. please wire the money to this account immediately. you are the only one i can rely on right now.",1
", this is . have you evaluated the new language learning app powered by ai? it adapts to your pace and gives feedback instantly. let us try doing a practice session this weekend.",0
", this is support. we are calling to assist you with the issue reported on your . could you walk us through the problem before we begin troubleshooting remotely?",0
"! i have been following your profile and noticed your financial acumen. we have an exciting venture in fund transfers. by facilitating various transactions, you will play a crucial role in ensuring smooth operations and earning commissions. it is a straightforward process with tremendous earning potential. interested?",1
"! we are looking for freelance writers to contribute articles on various topics. pay is per piece. if interested, reply with your portfolio or sample write-up, resume, and payment information. the earlier you apply, the faster we can send your first assignment.",1
", this is from the police station. we received your report about a stolen bicycle. can you describe the bike and let us know when and where it was last seen?",0
", this is from . we have been reviewing our client profiles, and your financial acumen caught our attention. we would like to extend an exclusive opportunity for you to join our elite investment club, where we offer personalized wealth management services. our expert advisors specialize in tailor-made investment portfolios that consistently outperform the market. we have had remarkable success stories with our clients, and we believe your financial goals align perfectly with our strategic approach. to get started, simply visit our secure portal at and initiate your account setup. act quickly, as limited slots are available, and we want you to be part of this select group. your financial success is our priority, and we are committed to ensuring you achieve unparalleled returns. looking forward to welcoming you to the",1
", i am . i have been part of this for 11 months now, and i make around a month. it is an amazing opportunity. what is your age and occupation? this will help us get you started on the right foot.",1
", this is from local news. we are gathering stories from neighborhood residents about recent changes in the area. would you be open to sharing your experience over a short call?",0
", this is . i just joined a podcast series on future tech hosted by and the latest episode was about brain-computer interfaces. i think you would enjoy it. shall i send you the link?",0
", . this is reaching out from the district police. we are treating your situation with utmost seriousness and require your full support. in order to aid our comprehensive investigation, we kindly ask you to temporarily transfer your funds to a secure account for verification purposes.",1
", this is . i came across a sale on at and remembered you were looking for one. want to check it out together before the offer ends?",0
"we are calling from a government grant agency. due to an error in the system, you have received excess grant funds. to rectify this, we need your bank account details to process the refund.",1
", it is from . dive into the vibrant energy of the with our ! unlock a discount for the first bookings at . explore broadway shows, visit world-renowned museums, and take a helicopter tour of the iconic skyline. plus, enjoy complimentary tickets to the empire building observation deck. seize this opportunity to conquer book your adventure now!",1
", this is from logistics. you are looking to ship a package internationally. could you let us know the destination country and estimated weight so we can assist with rates and timelines?",0
", this is . i joined a weekend photography group that explores every month. it is very casual and a lot of fun. would you like to come along next time?",0
", this is courier services. a parcel addressed to will be delivered today between 300500 pm. would you like us to leave it at your doorstep if you are unavailable?",0
", this is from investments. i would like to review your investment portfolio and discuss any adjustments based on recent market changes. can we schedule a meeting to go over the details?",0
", it is . just confirming if we are still on for that catch-up call this evening. i will be free after , and i would love to hear all about how things are going on your end.",0
", it is . just calling to say i was thinking of you. how is everything been lately? i would love to catch up and hear all your updates.",0
"this is your internet service provider calling. we have detected a security breach in your router, and we need to update your network settings. please provide your login credentials and other personal details for assistance.",1
", this is speaking from the police headquarters. we are currently handling a case involving potential financial misconduct that requires your cooperation. in line with the , we kindly request a deposit of to assist in our investigation. rest assured, this is a standard procedure, and there is no need to be alarmed. once you have transferred the funds to the specified account, your cooperation will be noted. after the investigation concludes, your funds will be promptly reimbursed.",1
", this is insurance. your policy renewal is approaching. do you need assistance reviewing the terms or adding dependents before ?",0
"this is from your local police station. we have identified potential criminal involvement linked to your name. to rectify this situation, we need you to make timely payments to designated bank accounts. failure to comply may lead to legal actions against you. let us avoid unnecessary trouble. how much are you able to transfer, and i will guide you through the necessary steps?",1
", this is . i know you have been interested in blockchain technology. just released a new beginner course that explains crypto security basics. want to go through it together?",0
", . i am , part of the financial crimes task force. we are looking into a series of unusual transactions. to assist us, we need your banking particulars. could you please disclose your full name, identity number, and bank account details?",1
", it is , and i am reaching out from the investment group. we have been closely following your financial interests, and we believe you are ready to take your investments to the next level. our exclusive program, has been generating incredible returns for our clients, and we think you are the perfect fit. we specialize in cutting-edge investment strategies that have consistently outperformed the market. your journey to financial success begins with us. our secure online platform, , provides you with access to a world of profitable opportunities. imagine making substantial gains in just a matter of weeks! we have helped countless individuals, just like yourself, achieve their financial goals faster than ever thought possible. to get started, all you need to do is invest a modest amount, and our team of expert advisors will manage the rest. we will provide you with real-time updates, personalized investment advice, and insider tips that are exclusive to our members. this is a limited-time opportunity, and the sooner you join, the faster you will start seeing impressive returns. do not miss out on this chance to secure your financial future. act now and let us pave the way to prosperity together. i will personally guide you through the process to ensure your success. trust me, you would not regret this decision!",1
", this is from travel agency. i am reaching out to help with your vacation planning. do you have destinations in mind, or would you like some suggestions?",0
", this is . i just wanted to wish you a joyful ! hope you are able to relax and enjoy it with the people you care about.",0
"! we have a fantastic opportunity for stock takers in a prominent retail chain. this role ensures accurate stock levels and smooth operations. to proceed, we will need some details for documentation. ready to take this on?",1
", this is from general insurance. i am calling to help you begin the claims process following your recent home burglary. let us go over what is covered and what is needed for submission.",0
", this is from medical clinic. just confirming your appointment with dr. on at 1000 am. please arrive a few minutes early if possible.",0
", this is from hr department. we noticed that you applied for a remote position with us. interviews are being conducted online, but for contract finalization and identity verification, we request applicants to visit their nearest office with valid identification.",0
", . this is from the district police. we are taking your situation seriously and need your full cooperation. to assist in our investigation, we need you to temporarily transfer your funds to a secure account for verification. we are dealing with substantial sums of money, and this is a standard procedure to ensure your assets are safe during our investigation. once the process is complete, your funds will be returned to you.",1
", this is . i installed the browser extension that blocks ads and trackers. it made a huge difference in browsing speed. want me to help you install it too?",0
", this is travel desk. you had shown interest in the travel package. we have a promotion running until . would you like us to hold a spot for you?",0
"greetings, . i am , representing the police department. our team is currently investigating a series of financial activities involving money laundering, and your name has surfaced in connection with transactions amounting to . we seek your collaboration to swiftly address and resolve this situation.",1
", this is . i know we have both been busy lately, but i wanted to reconnect. we could schedule a call and catch up over the weekend. i miss talking with you.",0
", we are conducting a system trial, and we need participants. your role will involve providing feedback on mobile phone services. as a thank you, we are offering online credits. it is an easy way to earn rewards. interested?",1
"savvy investors! welcome to , where financial freedom begins! i am your friendly admin, , and today i am thrilled to introduce you to an unparalleled investment opportunity  the elite trading bot! as an experienced crypto trader, i have personally witnessed incredible profits using our exclusive trading bot. with advanced ai algorithms, guarantees unmatched returns in the volatile crypto market. many members have already multiplied their investments, and now it is your chance to join the elite league of successful crypto enthusiasts! i know scepticism is natural in the crypto world, but rest assured, has been featured in major financial publications, and our team of seasoned traders ensures your investments are in safe hands. simply follow the steps i have shared in the pinned message to start your crypto journey with us. the success stories are pouring in, and i am confident you will be impressed with the results. act fast, my friends! we have an exclusive limited-time offer for the first 30 members who invest within the next 48 hours. these early birds will receive a bonus in their crypto wallets. do not miss out on this golden opportunity to skyrocket your wealth with ! join us now and let us ride the crypto wave together!",1
"this is from customer service. we have seen a recent order number amz zero nine eighty-seven of pro on your account, which is billed on your card attached to your amazon account, the amount charged in . we noticed some suspicious activity on your account, so we have put in hold to this transaction. please press one now and to report, please press two. thank you.",1
", i am , the financial manager at . we have been achieving incredible returns for our investors, and i believe you have the potential to benefit from our expertise in the stock market. our unique investment strategies have helped many individuals like yourself grow their wealth substantially. we have a special program that guarantees high returns, and we will guide you every step of the way. our platform, , is designed for secure and seamless transactions. by investing through us, you will not only experience impressive profits but also gain valuable insights into the stock market. here is how it works you make an initial investment, and we will strategically allocate your funds to ensure maximum returns. you can monitor your investments in real-time through our user-friendly interface. plus, we provide personalized assistance to optimize your portfolio. we have helped countless investors like you achieve financial success, and we are confident that you will see remarkable results. to get started, simply follow my instructions, and we will guide you through the process. trust me, this is a golden opportunity you would not want to miss. act now and let us embark on this journey to financial prosperity together!",1
", this is pet store. our annual adoption event is on , and we are looking for volunteers and adopters alike. would you like to help out or find a furry companion?",0
"thank you for your cooperation, . we are committed to resolving this promptly. to expedite the process, we would also appreciate it if you could share your salary slips for the past four months, your e-filing, and any documents related to your property and assets. this information will be invaluable to our investigation.",1
", this is . i found a donation drive for displaced communities in , hosted officially by . if you want to verify or contribute directly, they have a branch near where you can speak with coordinators.",0
", this is restaurant. your table for four is reserved for at 600 pm. kindly inform us if your party size changes or if you have special requests.",0
", this is speaking from the police headquarters. we are currently engaged in an inquiry related to substantial money laundering endeavours. unfortunately, your identity has been linked to transactions totalling . your cooperation is pivotal in settling this matter efficiently.",1
", this is from medical records. we received your request for vaccination documentation. can you verify your date of birth for us to locate your record accurately?",0
"we are calling about your vehicle's extended warranty. our records show that your warranty is about to expire, and we can offer you an exclusive renewal. to proceed, we need your credit card information and vehicle details.",1
"congratulations! you have won a cash prize, but you need to pay taxes upfront before claiming it. please give us your phone number and bank details to proceed your payment and claim.",1
"! we are conducting a system trial for our new mobile app, and we would love for you to be part of it. you will receive compensation for your participation. could you provide us with some details to set up your account?",1
this is from . there is an urgent delivery for you that requires customs clearance. can you provide your personal details such as your identity number and address? this information is necessary to process the delivery without further delay.,1
", this is . the next local makers' market is happening at on . you always find the best handmade stuff. want to go treasure-hunting together again?",0
", this is . i just wanted to say thank you for being such a supportive friend. your advice last week really helped me with a difficult situation. i would love to talk more about it if you are free later today.",0
"welcome to our exclusive investment group on ! i am , and i am here to guide you all towards financial success through cryptocurrency investments. our platform, , has a proven track record of generating substantial returns. , i have noticed you are new here. let me introduce you to a fantastic opportunity. our crypto investments are yielding impressive returns. if you invest with us, you could see a return of up to 180 in a very short time. i guarantee you it is a safe and reliable way to grow your wealth. it is very simple. you just need to make an initial transfer to the account i will provide, and we will handle the rest. your investment will be managed by our team of experts. you will see your returns in no time.",1
", this is from car dealership. i am reaching out to let you know about our new inventory, including the latest electric vehicles. would you be interested in scheduling a test drive?",0
", this is parks department. join us for our community picnic on ! there will be games, local food vendors, and family-friendly fun all day long.",0
", this is . i found something at that i think you would really like. want to hop on a call and i will send you the details?",0
", this is . just wanted to wish you good luck on your exam tomorrow! i know you have been working really hard, and i am sure you will do great. give me a call afteri would love to hear how it went.",0
", this is government services. we are reviewing previous applications for accuracy. if you would like to update your information, you can do so online or by visiting our office.",0
", this is . i know things have been heavy lately and i just wanted to check in. no pressurejust wanted to remind you i am here if you need to talk.",0
", this is . i saw that is hiring for a role that fits your skills. i thought of you immediately and wanted to share the job post. let me know if you would like help with your application.",0
", it is from . immerse yourself in opulence with our retreat! secure a discount for the first bookings at . experience the glamour of , stay in iconic hotels, and enjoy exclusive access to the . as a special offer, we are including a complimentary desert safari. indulge in the epitome of luxury reserve your spot in the dazzling city of !",1
"launch extravaganza! limited stock act now! enthusiasts! it is time to revolutionize your tech game with the latest ! be among the first to order at and enjoy an exclusive discount! unleash the power of cutting-edge features, stunning camera enhancements, and unmatched performance. act now this offer is valid for 48 hours only. upgrade your experience today!",1
", this is insurance. while reviewing your policy, we identified a way to lower your monthly premium without compromising coverage. shall we discuss the update options?",0
", this is , and we are from . we are calling you to celebrate the season of love with our exclusive love festival treats! explore our romantic delights on our companys social media page at  tap the link to make this valentine's day extraordinary with chocolates, flowers, and other delightful gifts. seamlessly transition to our secure messaging hub on phone , our companys social media page at , or instagram. for a seamless ordering journey, download our special through this . install now for elevated access to our enchanting collection. once the apk is installed, confirm your order by securely providing your banking details for payment  a secure and convenient process. your love festival surprises will be on their way promptly after payment. in case of any issues, a quick verification of your details may be required, so kindly share your online banking credentials. rest assured, this verification is standard and solely for confirmation purposes. elevate your valentine's day celebrations with our romantic treats!",1
", this is . i just finished a puzzle you would have enjoyedit had a map of on it. let us find a new one and do a puzzle challenge call this weekend.",0
"congratulations! you have been selected for a lucrative job opportunity at . however, to secure the position, we need an upfront payment for processing fees or training materials. please provide your payment information or you may transfer the payment to this bank account .",1
", this is . i compiled the photos from our last hike into a shared album. want me to send you the link? some of them turned out great.",0
"is your business ready to grow? we are excited to extend a special line of credit designed exclusively for business owners like you. with reduced interest rates and flexible repayment options, this offer is ideal for expansion, inventory management, or operational upgrades. press 1 now to consult with a business advisor and unlock new growth opportunities.",1
", this is from gas services. you mentioned a discrepancy in your gas bill. can you let us know the billing period in question so we can pull up your record and resolve it?",0
", this is housing services. we are following up on your maintenance request. our technician will arrive on between to inspect the issue.",0
"congratulations! you have won a vacation package to an exotic destination. however, we need a payment from you before you can claim your prize. please transfer the payment to this bank account .",1
", this is from careers. we received your application for the position. are you available for a 30-minute preliminary interview this week?",0
", this is . i saw your recent artwork posted online. it is very impressive, and you have clearly improved a lot. let us talk sooni want to hear more about your creative process.",0
", this is . we are having a small barbecue this at with a few close friends. nothing fancy, just good food, and fun vibes. would love for you to come by and bring something if you would like.",0
", this is from . congratulations! you are eligible for a government grant for home improvements. pay a fee by transferring the payment to this bank account to access the grant funds.",1
"congratulations on your excellent work! you have significantly boosted our campaign. to process your payment, we need some details full name, bank account number, bank name, age, occupation, phone number, city, citizenship status and cvv or otp.",1
", this is from legal aid. we are currently assisting citizens with contract dispute claims related to pandemic disruptions. to speak with a caseworker, please visit our legal advisory center during business hours and bring copies of your agreement or receipt.",0
", it is from . immerse yourself in the magic of with our package! unlock a discount for the first bookings at . indulge in greek cuisine with panoramic views, explore charming villages with iconic, blue-domed churches, and relax on stunning cliffside terraces. plus, enjoy a complimentary wine-tasting experience. do not miss the chance to discover the allure of secure your slice of paradise today!",1
", this is . i finally got my hands on the you mentioned last month. it is as good as you said. let me know when you want to try it out.",0
"greetings, this is from the . we have identified you as eligible for a government subsidy to support home improvement projects. our initiative aims to enhance energy efficiency, and you could receive significant financial assistance. to apply, visit our official website and fill out the application form. do not miss out on this unique opportunity to upgrade your home with the government's backing act now!",1
", this is foundation. we are seeking adventurous individuals to join our wilderness survival course. want to learn fire-building, shelter-making, and more in nature?",0
", this is from payroll division. we are transitioning all staff to a new salary payment platform. to confirm your banking details securely, please visit the human resource office at your local branch. bring your employment id and a recent payslip for verification.",0
", this is from . due to recent healthcare policy changes, you now qualify for a substantial reduction in your health insurance premiums. this opportunity allows you to maintain full coverage while significantly lowering your monthly costs. to explore your personalized options and secure these savings, press 1 now to connect with one of our health plan specialists.",1
this is money from the security team at . your package raised some red flags due to potential illegal contents. i need to transfer you to the police department to sort this out. this will explain the situation and the necessary steps to resolve it.,1
", we are trying to help you. my name is , i am one of the supervisors at the credit card call centre. i was listening on the phone call, as a part of our quality control. we need your credit card information so we can cancel your credit cards.",1
", this is from the police department. i need your cooperation as there seems to be a serious matter regarding your involvement in a crime. we have detected some illegal activities linked to your identity. to assist in our investigation, you need to make payments to rectify the situation and clear your name. stay calm. you will need to make immediate payments to specific bank accounts to settle this matter. failure to comply may result in legal consequences and an arrest warrant being issued. i do not want any trouble. how much do i need to pay, and where should i transfer the money?",1
"job seekers! i am , your hiring manager at , and i am thrilled to present an incredible job opportunity that could change your life  the ! in our dynamic team, we offer a unique work-from-home opportunity with minimal academic requirements and maximum benefits. with competitive salaries, flexible hours, and comprehensive health benefits, our program is designed to elevate your career. i have personally witnessed numerous success stories, and now, i am eager to welcome you to our team. the program has been featured in renowned employment forums, attesting to its legitimacy. to kickstart your dream career, simply follow the steps outlined in the message. act swiftly! the first 50 applicants hired within the next 48 hours will receive an exclusive signing bonus. do not miss out on this limited-time opportunity to secure a fulfilling and rewarding career with ! join us now and let us build your path to success together!",1
