text,label
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1
I've only seen one in my life . I was looking out the window . It was around two miles away . It was very interesting to watch.But it was heading toward my friend's house . So I quickly called them on the phone .,0
"We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"that your recent application to open a business account with Wells Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you.",1
"Certainly , work always comes first .",0
"No , it's too far . Let's drive .",0
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,1
"It's very inexpensive , and it has all the appliances .",0
Greetings. This is an automated message from the Disconnection Department of Duke Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Please press 1. Thank you.,1
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",0
"with Jersey Central Power and Light, you have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light, you have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. This is the Notifications Department with Jersey Central Power and Light, you have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light, you have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption.",1
Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1
"activities related to your Social Security number, we are forced to suspend your Social Security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we did not hear from you, your social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department.",1
Do you think i can move &lt;#&gt; in a week,0
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1
"Oh , so you took an art class ?",0
Many people work for the federal government their entire adult lives . Government service can be a rewarding and secure career .,0
I'm sorry to hear that . Why do you think so ?,0
"Hi, this call is from the Department of U.S. Customs and Border Protection to notify you about a package under your name that has been seized due to suspicious and criminal activity. Serious allegations have been filed against your name due to which you will be taken into federal custody for further investigation. To speak to an officer for further assistance on your case, please press 1.",1
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1
security number has been used for some kind of fraudulent activities in the south border of Texas so please in order go ahead get more information to speak with officer press one I repeat press one thank you and have a great day,1
"OK , we will send some men as soon as possible .",0
"Hello, hi this is Ami from Cash App Support. This is an important security message that in regards to your Cash App account. Our server have detected some suspicious activities on your Cash App account as a result we have blocked all access to your account to prevent data bridge. Please do not use Cash App account until you speak with Cash App Support representative. Please refrain using any financial activity on your account. In order to speak with in Cash App representative right now press 1 or please call on 415-688-6201.",1
"been seized under your name by us customs and border protection. With contraband of drugs and cash. So the moment you receive this message, please press one to talk to our investigation officer to avoid legal consequences.",1
"They were all sitting in the living room watching TV.They had no idea a tornado was coming toward their house.If it had hit them , they could have all been killed .",0
"Hi, this is Vanessa, and I'm giving you a call from the Dealer Service Center. We recently noticed your car's extended warranty was going to expire and wanted to give you one final courtesy call before your warranty expires and your coverage is voided. This would make you financially responsible for all service repairs. Press 1 now if you wish to extend or reinstate your car's warranty. Once again, press 1 now or press 2 to be placed on the DNC or call 833-304-1447.",1
"I'm not sure ... well , first , it couldn't be George . He is such a kiss-ass . He'd wash the boss's dog if he asked .",0
"Oh , don ’ t talk to me about last night ! It was the most awful evening I ’ Ve ever had .",0
"Yes , it looks interesting .",0
"By the way , do you know if he has a girl friend ?",0
Probably a couple hours tops,0
it to 80488. Your 500 free text messages are valid until 31 December 2005.,1
She's beautiful . What's the price for Digital Barbie ?,0
Missed call alert. These numbers called but left no message. 07008009200,1
"Hello. Registration Office, my name is Officer Amanda Barnes and the purpose of this call, we are trying to reach you to let you know that this call has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer, press one. I repeat press one. Thank you and have a great day.",1
I prefer the linen one .,0
This is officer Sarah Jones calling you from the legal department. The very second you read this message you need to leave your work so we can discuss about your case and take necessary action on this matter in order to connect Press 1 and you will be connected to the concerned department. If we don't hear from you IT will be forced to take legal action against you.,1
"Yes , I wanted to look for some information on the company page just now . It took me almost one minute to open it . Then there is no response to any click .",0
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",1
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",1
"Well , last night I had a big argument with Ann .",0
"Sure you can . Several of the banks in London , such as the National Westminster Bank and Barclays Bank are in a position to open letters of credit in yen . They'll do so against our sales confirmation or contract .",0
Very well . Please sit down here . Do you want me to cut your hair very close ?,0
"Hello, this call is from Microsoft Help Center. We encounter a serious issue coming out of your computer. It seems to be someone is trying to hijack your identity and try to steal your social security number and personal information. If it's not fixed right away then your computer will become obsolete and all of your credential information may got compromised. If you are the one who is using Microsoft Windows in your computer, then please press 7 now to speak with security team now. Please ignore if we called you by mistake. Thanks.",1
"Hi there. This is an automated call from Wells Fargo Bank to inform you that your recent application to open a business account with Wells Fargo is on hold due to suspicious activity. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft, but if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you.",1
"administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
He is a nice guy and very considerate . I am impressed with how smart and humorous .,0
"I'm sorry , but our university computer center only sells Macintosh equipment .",0
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
"Whatever . Just turn right here . . . The freeway will be packed at this hour . . . let ’ s take a side street . Go on ! Get out of our way ! Move , move !",0
"Hello. This is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care, please press 3. To repeat this message, please press 4. Thank you.",1
Happy new year !,0
I'm a doctor .,0
"so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned CBP officer. Hi, this is officer calling you from the legal department. The very second you receive this message you need to leave your work aside so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned CBP officer.",1
Which man ?,0
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1
How could we ever manage to buy a big house when we are always living beyond our means ?,0
I strongly urge you to change your diet.You shouldn't eat too many desserts .,0
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",0
( And here is the seven o ’ clock news ) It ’ s only seven o ’ clock . Your watch is fast .,0
"Sure , I will . What about the minutes ? Do you think I am responsible for that too ?",0
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",1
"No ! Not at all . But I did find out they have more than one position with different clients , so at least one would probably work out .",0
"Well , I bombed my econ final and ended up with a 1.7 .",0
Certainly . Have you decided which material you would like the suit to be made from ? We have a selection of materials over here .,0
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1
How big is this parking lot in our community ?,0
Do you want to try the new coffee here ?,0
"Hi there. This is Sydney calling you from AT&T Direct TV. How are you doing today? Well, considering the ongoing pandemic, this year, 2021, Direct TV has decided to give 50% discount to all of its existing customers. So, do you have a moment to speak to one of our account specialists so that he can apply the discount on your Direct TV account?",1
"This is a disconnection notice from your electric company. Please be aware that your electric service will be disconnected within the next 30 minutes due to non-payment. Immediate action is required to avoid disconnection today. For automatic payments and payment arrangements, press 1. To speak to a customer service representative, press 2. For Spanish, press 9.",1
RCT' THNQ Adrian for U text. Rgds Vatian,1
I know she ’ s head over heels in love with you . She will be badly hurt !,0
"related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you.",1
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1
"Well , I wish you good luck !",0
Oh . Then I don't know what his number is . Can you check it for me ?,0
"Well , if I simply want to write a few words , I'll send it by email or edit it all from the cell phone browser .",0
"Yes , he ’ s very good .. isn ’ t he ? He told some funny stories too .",0
I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1
Of course I know . I just can't see it very well .,0
"What's the matter with me , Doctor ? I feel so tired these days .",0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
There is a maple leaf on the flag .,0
I have decided to go to Tasha .,0
"committing some fraudulent and suspicious activity in the state of Texas. So to find out more information and to resolve it, kindly press 1.",1
"What's up , buddy ? You look so upset .",0
"Nice to meet you , Andrew . I am Noirin , Noirin O'Neil .",0
I'm going to the store .,0
"Okay , I'll go take a look . Thank you so much for your help .",0
"Hello, this is Lisa calling you from Chase Bank. We are monitoring your payment history and you have been qualified to drop down your interest rate below 6% on your credit card. Click press 1 to speak with a live operator and get the confirmation code.",1
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,1
"Could you not read me, my Love ? I answered you",0
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1
"Well , everything we've discussed seems to be here .",0
"four different locations and devices. There is one pre-authorized order placed for Apple MacBook Pro and AirPod Pro for a total amount of $1,499. It will be deducted from your account soon. Your reference ID number is 27,369. Was this you? If you have not authorized this transaction then press 1 to speak to one of our customer care executives. Thank you.",1
Do you have cheongsams ?,0
You shouldn't say things like that . You could get arrested !,0
"you do some suspicious activities related to your social security number, we are forced to suspend your social security number with immediate effect. In case you feel this is an error, you may connect to the legal department of social security administration. In order to connect a social security administration officer, press 1. In case we do not hear from you, your social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department.",1
"Dear Wells Fargo customer, this is very important message for your Wells Fargo Advanced Checking Account. You recently attended withdrawing $1,000 into your Wells Fargo Checking Account from a new device or a new location. As a security measure, we temporarily disabled your account. We require additional confirmation before allowing access to your Wells Fargo account. If you did not authorize this transaction, please press 1 to connect with Fraud Specialist immediately.",1
"oh no . the train hasn't been crowded at all recently . Besides , you're in first-class , so you'll be fine .",0
OK Mr . Lee . I have you booked on flight 513 leaving on the 5th at 11:00 pm and arriving in New York on the 6th at 6,0
What exactly is wrong with it ?,0
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1
I hope it hasn't left without me .,0
500 US dollars .,0
What can I do for you ?,0
"Hello , Sir , may I help you ?",0
Any time after 6 o'clock is good for me.Oh ! I'm late ! I have a class .,0
"Not anymore . Now I work nine hours a day , and I get a good sleep almost every night . No more burning the candle at both ends .",0
"Yes , I think So .",0
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,1
But these people say nothing about that . They are worried about losing their job because there is surplus in labor force these days .,0
"Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes, and the purpose of the call we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer, press 1. I repeat, press 1. Thank you and have a great day.",1
I'm sure management is on top of it .,0
"I am going to check your cholesterol , blood sugar , and white blood cell count .",0
Really ? That sounds interesting !,0
Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,1
Yes . I am capable of speaking English smoothly . I have been learning English for years .,0
Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you.,1
Is there anything else ?,0
"Where are you from , Laura ?",0
"to an agent so that we can discuss about your case and take necessary action on this matter. If we don't hear from you, then we will be forced to take legal action against you. So kindly press 1. Thank you.",1
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
I couldn't agree with you more .,0
"Because in this duty-free shop , your total expenditure cannot be over $ 300 and you also have one more present to buy for your wife .",0
Why not start with the most interesting one ?,0
"suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you.",1
Thank you . Goodbye .,0
Would you like to buy a bottle for me in the shop ?,0
"No , it is not here . Damn it ! I'm going to have to buy another ticket .",0
"I love history , but I ’ Ve always thought that learning the reasons behind events is more important than remembering exactly when they happened .",0
Really ? Great !,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,1
I ’ m sure it will be wet when we arrive .,0
I'll pick you up .,0
"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"Yup, no need. I'll jus wait 4 e rain 2 stop.",0
"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",1
Hello this is Amazon. This call is to authorize the payment of $999. We would like to inform you that there is an order placed for Apple iPhone 12 Pro using your Amazon account. If you do not authorize this order then press 1 or press 2 to authorize the order.,1
"Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 833-265-0393 from 8am to 5pm Pacific Standard Time. Thank you and have a great day. Thank you.",1
"You know , sir , you don't have to use it.You can turn it on or off . If you don't want to use it , you just never turn it on .",0
Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1
"6% on your credit card, please press 1 to speak with a live operator and get the confirmation code.",1
I would like high speed internet installed in my house .,0
"Central Park , please , but can you make a stop at Union Square ? I wanna pick up my friend there .",0
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1
"your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you.",1
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1
"and suspended due to suspicious activity. Someone order an iPhone X from your Amazon account, which will charge you $899. If you did not authorize this order, then press 1 for Amazon support. Thank you.",1
"Well , do you want a thong , some bikini briefs , maybe this nice pair of lacy boy shorts ?",0
"your identity. The court has issued a suspension notice along with warrant against your name. Ignoring this message will be an intentional second attempt. To avoid initial appearance before a magistrate, judge, or grand jury for federal criminal offense, this is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",1
"We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there's illegal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available agent.",1
"Well , a good teacher makes good students .",0
Would you like to make a withdrawal ?,0
"I don't think I'll have any trouble with getting old . But perhaps you can keep the article for a while , I may read it later .",0
Would you like to swim in the swimming pool or at the beach ?,0
I see . I guess that makes sense .,0
"Oh . In that case , I'll pay cash .",0
The Chinese consulate reminds you that you have an important notice and have not received it. Please contact us as soon as possible.,1
"running in the state of Texas. So we need to talk to you as soon as possible. I repeat, this call is from Social Security Administration. Number to reach our apartment is 469-678-2463. I repeat, it's 469-678-2463. Thank you.",1
"Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you.",1
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,1
"This call is from the Department of Social Security Administration. The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you. Goodbye.",1
"The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",1
"The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you.",1
Thank you .,0
Can you tell me what bus to catch from Altadena to downtown LA ?,0
That ’ s all I needed to know . Thanks .,0
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
Yes . My only recreation is skateboarding .,0
"with Wells Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft, but if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 and do not apply for it. Thank you.",1
"Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day.",1
"Yeah , it helps keep me fit and helps the environment , too .",0
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",1
"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
Will you give your friends a buzz and put out a feeler to see if they like to offer me a loan ?,0
But isn't it more expensive ?,0
"Wow , you are going to be busy this semester ! Okay , here you go . You are registered now . you ’ ll have to make your first tuition payment before classes start .",0
"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you.",1
"to connect with Apple Support Advisor. Press 2 to listen to this message again. Or if you wish to contact us later, please call us on our toll-free number, 315-232-8257. Thank you.",1
"Hello, you have been contacted by the cancellation department regarding a purchase on your account for MacBook Pro and AirPods. We would like to inform you that this order has been placed from your account. If you don't authorize this order then press 1 to speak to our representative.",1
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,1
A big one would be nice .,0
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",1
Certainly . Is there anything wrong ?,0
"$5 made for Amazon gift card from Ohio on your Amazon account. Press 1 if you did not do this. Press 2 to listen to this message again, or simply hung up to approve this order. Thank you.",1
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",1
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",1
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1
"It's the best choice ; plus , it won't tie up your phone line .",0
"Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you.",1
We are fishing with worms . The fish seem to like them .,0
Of course . I've arranged it at 10 0 ' clock tomorrow morning .,0
( After watching the movie . ) Are you crying ?,0
"but unfortunately we missed your answer. In order to connect our legal department, press one. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press one, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you.",1
Our relationship . I mean my friend and I ...,0
This message is intended for Calderon. All lines are monitored and recorded for the integrity of this company. Press 1 for more information. Your name and social security number have come up in an investigation in our office. Not pressing 1 could result in our office moving forward through your county or state of residence.,1
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,1
"Yes , exactly , because I want these goods on our market at the earliest possible date .",0
Good ! Me too ! By the way . you didn't tell me what you are studying here .,0
So what kind of demands do they have ? What are they asking for specifically ?,0
"Let me remind you of the specials of the day , which are posted on the board .",0
"Of course , but we aren't going out , we're just friends .",0
"Yes , I finished last Friday .",0
Are you joking ? Get the supplier on the line now ! They have to assume the costs of this mess !,0
"Well , there are several reasons . I don't think my present job is suitable for me . That's the first reason . Secondly , your company has a good reputation . I think it can offer me more challenging opportunities . Last , frankly speaking , I wish to get higher pay .",0
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,1
"Yes , of course . In accounting , cash means all items that are acceptable for depositing in a bank .",0
Fine . It will be at my house . Do you know how to get there ?,0
Sorry . I'm just that I think I blew the final and now my parents are going to get all bent out of shape . I like totally drew a blank on everything !,0
My sister has New Balance running shoes . I want shoes just like hers . I don't care if they're expensive . And they look cool too .,0
What about you ? Your gym bag is gathering dust and you still have brand new running shoes that are yet to be jogged in .,0
"In the response, we are giving you a final courtesy call before we close out your file. Press 2 to be removed and put on our do not call list. Press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist.",1
"OK , that will be twenty-five dollars . How would you like to pay for it ?",0
is officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day.,1
"We have not gotten a response. We are giving you a final courtesy call before we close out your file. Press 2 to be removed and put on our do not call list. Press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist. Or call our 800 number at 833-304-1447.",1
"Well , say hello to him for me .",0
"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care, please press 3. To repeat this message, please press 4. Thank you.",1
There is a new movie at the mall that I want to see . Want to go with me ?,0
"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1,279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else, if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care, please press 3. To repeat this message, please press 4. Thank you.",1
This message is intended for Calderon. All lines are monitored and recorded for the integrity of this company. Press 1 for more information. Your name and social security number have come up in an investigation in our office. Not pressing 1 could result in our office moving forward through your county or state of residence.,1
"is a disconnection notice from your electric company. Please be aware that your electric service will be disconnected within the next 30 minutes due to non-payment. Immediate action is required to avoid disconnection today. For automatic payments and payment arrangements, press 1. To speak to a customer service representative, press 2. For Spanish, press 9.",1
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1
"Hello, you have been contacted by the cancellation department regarding a purchase on your account for MacBook Pro and AirPods. We would like to inform you that this order has been placed from your account. If you don't authorize this order then press 1 to speak to our representative.",1
"There is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"So , do you think workers should be paid as little as possible ?",0
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1
"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1
"Good morning , sir . Can I help you ?",0
"Hi, this is Lily with the processing center I was giving you a quick call because I am reviewing your file and as you know There have been some pretty big changes to the eligibility programs recently When you have a moment, give me a call back I would like to discuss these possible options with you while the programs are still available It's urgent that you return my call today to complete your application If you could please call me at 844-717-2335 to complete your application and finalize your enrollment as soon as possible Again, that's 844-717-2335 Please have your reference number ready Your reference number is 8580 I look forward to hearing from you soon and have a great day",1
Looks like it . So how did he handle it to ?,0
"The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"Yes , it seems to me we have come quite a long way . However , let me take a close look at the final draft .",0
"Fine ! Well , I'll get right on it now !",0
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
"No problem , Miss .",0
I hope my baggage aren't overweight .,0
"and since we've not gotten a response, we're giving you a final courtesy call before we close out your file. You can press one to speak with someone about possibly reinstating or extending your warranty, or press two to be put on our do not call list.",1
"or would like to stop the disjoin, please press one to start your claim. Otherwise, press two to speak with the billing department.",1
"Wait a moment , please . I'll tell his secretary that you are here .",0
placed for Apple MacBook Pro and iPhone 11 using your Amazon account. If you do not authorize this order to cancel press 1.,1
"Hi, this is Alex from Bank of America calling about your existing credit card Bank of America offering 0% interest rate on your existing credit card to check your eligibility. Press 1 now. And if you don't respond, Bank of America will cancel this promotion. So please press 1 now to talk to representative.",1
for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day.,1
"Well , that is also very efficient , right ?",0
